filename,actual letter,predicted letter,result,confidence score
Consolas-Regular_TTFF_57_10.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_11.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_13.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_15.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_21.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_22.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_28.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_3.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_30.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_31.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_34.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_35.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_36.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_37.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_39.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_4.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_40.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_42.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_43.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_47.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_48.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_49.png,9,9,Pass,1.00
Consolas-Regular_TTFF_57_8.png,9,9,Pass,1.00
Consolas-Regular_TTFF_60_1.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_12.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_13.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_17.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_19.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_2.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_20.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_22.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_23.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_25.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_26.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_28.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_3.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_30.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_32.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_33.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_34.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_36.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_37.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_39.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_4.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_40.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_43.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_44.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_47.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_48.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_5.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_7.png,<,<,Pass,1.00
Consolas-Regular_TTFF_60_8.png,<,<,Pass,1.00
Consolas-Regular_TTFF_62_1.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_10.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_11.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_17.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_18.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_19.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_22.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_23.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_24.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_27.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_28.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_29.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_30.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_32.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_33.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_36.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_39.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_4.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_42.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_43.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_46.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_47.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_5.png,>,>,Pass,1.00
Consolas-Regular_TTFF_62_6.png,>,>,Pass,1.00
Consolas-Regular_TTFF_63_10.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_12.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_14.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_16.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_18.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_19.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_21.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_22.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_25.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_3.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_31.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_32.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_33.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_36.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_38.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_39.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_40.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_42.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_43.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_44.png,?,?,Pass,1.00
Consolas-Regular_TTFF_63_46.png,?,?,Pass,1.00
Consolas-Regular_TTFF_64_11.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_12.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_13.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_15.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_16.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_17.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_24.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_25.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_26.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_29.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_32.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_34.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_35.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_38.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_39.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_4.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_41.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_44.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_45.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_47.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_6.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_7.png,@,@,Pass,1.00
Consolas-Regular_TTFF_64_9.png,@,@,Pass,1.00
Consolas-Regular_TTFF_65_0.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_1.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_10.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_11.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_13.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_14.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_19.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_2.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_20.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_21.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_25.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_26.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_27.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_28.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_29.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_33.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_36.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_38.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_41.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_42.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_46.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_47.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_5.png,A,A,Pass,1.00
Consolas-Regular_TTFF_65_6.png,A,A,Pass,1.00
Consolas-Regular_TTFF_66_1.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_12.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_15.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_19.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_21.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_22.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_23.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_24.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_26.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_28.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_30.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_32.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_33.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_34.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_39.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_40.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_41.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_42.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_44.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_46.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_47.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_48.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_5.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_6.png,B,B,Pass,1.00
Consolas-Regular_TTFF_66_7.png,B,B,Pass,1.00
Consolas-Regular_TTFF_67_0.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_1.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_10.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_12.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_13.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_14.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_15.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_17.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_19.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_2.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_20.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_21.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_22.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_24.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_25.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_28.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_30.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_34.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_35.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_36.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_38.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_39.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_4.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_40.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_43.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_44.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_46.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_48.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_49.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_6.png,C,C,Pass,1.00
Consolas-Regular_TTFF_67_9.png,C,C,Pass,1.00
Consolas-Regular_TTFF_68_1.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_11.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_12.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_13.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_14.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_15.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_19.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_2.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_20.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_24.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_25.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_27.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_30.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_31.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_36.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_37.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_38.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_39.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_41.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_42.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_48.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_49.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_5.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_6.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_7.png,D,D,Pass,1.00
Consolas-Regular_TTFF_68_9.png,D,D,Pass,1.00
Consolas-Regular_TTFF_69_0.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_1.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_13.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_14.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_16.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_17.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_2.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_21.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_22.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_24.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_25.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_26.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_3.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_32.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_33.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_34.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_37.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_38.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_39.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_4.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_40.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_43.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_44.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_46.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_48.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_49.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_6.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_8.png,E,E,Pass,1.00
Consolas-Regular_TTFF_69_9.png,E,E,Pass,1.00
Consolas-Regular_TTFF_70_0.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_1.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_14.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_15.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_17.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_2.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_20.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_21.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_26.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_27.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_3.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_32.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_33.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_34.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_36.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_39.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_4.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_43.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_44.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_47.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_48.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_49.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_7.png,F,F,Pass,1.00
Consolas-Regular_TTFF_70_9.png,F,F,Pass,1.00
Consolas-Regular_TTFF_71_0.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_10.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_11.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_12.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_14.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_15.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_16.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_18.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_20.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_22.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_23.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_25.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_27.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_28.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_29.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_3.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_30.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_34.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_36.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_4.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_41.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_43.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_44.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_46.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_48.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_6.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_7.png,G,G,Pass,1.00
Consolas-Regular_TTFF_71_8.png,G,G,Pass,1.00
Consolas-Regular_TTFF_72_0.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_1.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_10.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_15.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_20.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_25.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_26.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_27.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_28.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_29.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_3.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_30.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_31.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_32.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_38.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_39.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_4.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_44.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_45.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_6.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_7.png,H,H,Pass,1.00
Consolas-Regular_TTFF_72_8.png,H,H,Pass,1.00
Consolas-Regular_TTFF_73_0.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_1.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_10.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_12.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_13.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_21.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_23.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_24.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_25.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_29.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_3.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_32.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_33.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_35.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_36.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_43.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_44.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_45.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_46.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_5.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_6.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_7.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_8.png,I,I,Pass,1.00
Consolas-Regular_TTFF_73_9.png,I,I,Pass,1.00
Consolas-Regular_TTFF_74_0.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_11.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_12.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_13.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_14.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_15.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_19.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_2.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_21.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_22.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_23.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_24.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_26.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_28.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_3.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_30.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_31.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_33.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_34.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_38.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_39.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_4.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_40.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_44.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_45.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_5.png,J,J,Pass,1.00
Consolas-Regular_TTFF_74_8.png,J,J,Pass,1.00
Consolas-Regular_TTFF_75_10.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_14.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_15.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_17.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_18.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_21.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_23.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_25.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_3.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_31.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_33.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_34.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_35.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_37.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_4.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_46.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_47.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_49.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_5.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_7.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_8.png,K,K,Pass,1.00
Consolas-Regular_TTFF_75_9.png,K,K,Pass,1.00
Consolas-Regular_TTFF_76_1.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_11.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_12.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_16.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_17.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_2.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_21.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_22.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_28.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_29.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_30.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_31.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_32.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_33.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_34.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_35.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_36.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_39.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_4.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_40.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_42.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_46.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_48.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_49.png,L,L,Pass,1.00
Consolas-Regular_TTFF_76_9.png,L,L,Pass,1.00
Consolas-Regular_TTFF_77_0.png,M,M,Pass,1.00
Consolas-Regular_TTFF_77_10.png,M,M,Pass,1.00
Consolas-Regular_TTFF_77_11.png,M,M,Pass,1.00
Consolas-Regular_TTFF_77_13.png,M,M,Pass,1.00
Consolas-Regular_TTFF_77_17.png,M,M,Pass,1.00
Consolas-Regular_TTFF_77_19.png,M,M,Pass,1.00
Consolas-Regular_TTFF_77_21.png,M,M,Pass,1.00
Consolas-Regular_TTFF_77_23.png,M,M,Pass,1.00
Consolas-Regular_TTFF_77_25.png,M,M,Pass,1.00
